date,device,sub-device,port,folder,trigger path,channel path,trigger,channel,short form,name,EO (ring 1),EO (ring 2),temperature,TEC (V),TEC (I),TO (V),TO (I),radius,waveguide width,coupling width,coupling gap,coupling angles,Ql,Qi,Qc,ng,loss dB/cm,a,t,power,comments
4_14_2026,single_bus,single_bus,single_bus,./vernier_4_14_2026/,,,4,5,,,,,,,,,,,,,,,,,,,,,,50mV * 9
4_14_2026,V5,single_ring_1,through,./vernier_4_14_2026/,TEK00008,TEK00009,8,9,R2627W800C300G300R0,V5_1st_single_ring_through,0,,,,,,,26um,0.8um,0.3um,0.3um,,,,,,,,,100mV * 10
4_14_2026,V5,single_ring_1,drop,./vernier_4_14_2026/,TEK00010,TEK00011,10,11,,V5_1st_single_ring_drop,0,,,,,,,,,,,,,,,,,,,20mV * 5
4_14_2026,V5,single_ring_2,through,./vernier_4_14_2026/,TEK00012,TEK00013,12,13,,V5_2nd_single_ring_through,0,,,,,,,27um,0.8um,0.3um,0.3um
4_14_2026,V5,single_ring_1,drop,./vernier_4_14_2026/,TEK00014,TEK00015,14,15,,V5_2nd_single_ring_drop,0,,,,,,
4_14_2026,V6,single_ring_1,through,./vernier_4_14_2026/,TEK00022,TEK00023,22,23,R2627W600C300G300R0,V6_1st_single_ring_through,0,,,,,,,26um,0.6um,0.3um,0.3um,,5907,11140,27000,,97.43,0.834,0.925
4_14_2026,V6,single_ring_1,drop,./vernier_4_14_2026/,TEK00024,TEK00025,24,25,,V6_1st_single_ring_drop,0,,,,,,
4_14_2026,V6,single_ring_2,through,./vernier_4_14_2026/,TEK00026,TEK00027,26,27,,V6_2nd_single_ring_through,0,,,,,,,27um,0.6um,0.3um,0.3um
4_14_2026,V6,single_ring_2,drop,./vernier_4_14_2026/,TEK00028,TEK00029,28,29,,V6_2nd_single_ring_drop,0,,,,,,
4_14_2026,V8,single_ring_1,through,./vernier_4_14_2026/,TEK00030,TEK00031,30,31,R2627W400C400G200R0,V8_1st_single_ring_through,0,,,,,,,26um,400nm,400nm,200nm,,9593,18330,44760,,50.77,0.9092,0.9533,100mV * 5
4_14_2026,V8,single_ring_1,through,./vernier_4_14_2026/,TEK00032,TEK00033,32,33,,V8_1st_single_ring_through_1V,1,,22,,,,,,,,,,,,,,,,,100mV * 5,looks no shift
4_14_2026,V8,single_ring_1,through,./vernier_4_14_2026/,TEK00034,TEK00035,34,35,,V8_1st_single_ring_through_1point5V,1.5,,22,,,,,,,,,,,,,,,,,100mV * 4,0.04nm blue shift from 0 V
4_14_2026,V8,single_ring_1,through,./vernier_4_14_2026/,TEK00036,TEK00037,36,37,,V8_1st_single_ring_through_2V,2,,21.8,,,,,,,,,,,,,,,,,100mV * 4,0.08nm blue shift from 0V
4_14_2026,V8,single_ring_1,through,./vernier_4_14_2026/,TEK00038,TEK00039,38,39,,V8_1st_single_ring_through_2point5V,2.5,,21.8,,,,,,,,,,,,,,,,,100mV * 4,0.11nm blue shift from 0V
4_14_2026,V8,single_ring_1,through,./vernier_4_14_2026/,TEK00040,TEK00041,40,41,,V8_1st_single_ring_through_3V,3,,21.9,,,,,,,,,,,,,,,,,100mV * 4,already red shift from 2.5V
4_14_2026,V8,vernier,through,./vernier_4_14_2026/,TEK00042,TEK00043,42,43,,V8_vernier_through,0,,,,,,,,,,,,,,,,,,,20mV * 10
4_14_2026,V8,vernier,through,./vernier_4_14_2026/,TEK00044,TEK00045,44,45,,V8_vernier_through_1point5V,1.5,,21.8,,,,,,,,,,,,,,,,,50mV * 8,0.025nm blue shift from 0V
4_14_2026,V8,vernier,through,./vernier_4_14_2026/,TEK00046,TEK00047,46,47,,V8_vernier_through_2V,2,,21.8,,,,,,,,,,,,,,,,,50mV * 8,0.06nm blue shift from 0V
4_14_2026,V8,vernier,through,./vernier_4_14_2026/,TEK00048,TEK00049,48,49,,V8_vernier_through_2point5V,2.5,,21.8,,,,,,,,,,,,,,,,,50mV * 8
4_14_2026,V8,vernier,final_drop,./vernier_4_14_2026/,TEK00050,TEK00051,50,51,,V8_vernier_final_drop_0V,0,,,,,,
4_14_2026,V8,vernier,final_drop,./vernier_4_14_2026/,TEK00052,TEK00053,52,53,,V8_vernier_final_drop_1point5V,1.5,,,,,,
4_14_2026,V8,vernier,final_drop,./vernier_4_14_2026/,TEK00054,TEK00055,54,55,,V8_vernier_final_drop_2V,2,,,,,,
4_14_2026,V8,vernier,final_drop,./vernier_4_14_2026/,TEK00056,TEK00057,56,57,,V8_vernier_final_drop_2point5V,2.5,,,,,,
4_14_2026,V1,single_ring_1,through,./vernier_4_14_2026/,TEK00058,TEK00059,58,59,R2627W500C500G200R10,V1_1st_single_ring_through,0,,,,,,,26um,500nm,500nm,0.5um,10,24060,51330,106700,,20.85,0.9618,0.9804
